Case_ID,Timestamp,Type,Sensor,Label,Activity_ID
2022-09-09,2022-09-09 08:21:00.531848124,FloorSensor,sens2_D,D,157
2022-09-09,2022-09-09 08:21:30.531848124,FloorSensor,sens2_D,D,158
2022-09-09,2022-09-09 08:22:00.531848124,FloorSensor,sens2_D,D,159
2022-09-09,2022-09-09 08:22:30.531848124,FloorSensor,sens2_D,D,160
2022-09-09,2022-09-09 08:22:47.810022715,FloorSensor,sens1_D,D,160
2022-09-09,2022-09-09 08:23:17.810022715,FloorSensor,sens1_D,D,161
2022-09-09,2022-09-09 08:23:47.810022715,FloorSensor,sens1_D,D,162
2022-09-09,2022-09-09 08:25:56.881090525,FloorSensor,sens4_D,D,163
2022-09-09,2022-09-09 08:26:01.123731211,PresenceSensor,door_D,B,164
2022-09-09,2022-09-09 08:26:06.780585459,PresenceSensor,door_B,B,164
2022-09-09,2022-09-09 08:26:11.816119364,FloorSensor,sens3_B,B,164
2022-09-09,2022-09-09 08:26:41.816119364,FloorSensor,sens3_B,B,165
2022-09-09,2022-09-09 08:27:11.816119364,FloorSensor,sens3_B,B,166
2022-09-09,2022-09-09 08:27:41.816119364,FloorSensor,sens3_B,B,167
2022-09-09,2022-09-09 08:28:11.816119364,FloorSensor,sens3_B,B,168
2022-09-09,2022-09-09 08:28:15.644546488,FloorSensor,sens2_B,B,168
2022-09-09,2022-09-09 08:28:45.644546488,FloorSensor,sens2_B,B,169
2022-09-09,2022-09-09 08:29:15.644546488,FloorSensor,sens2_B,B,170
2022-09-09,2022-09-09 08:29:45.644546488,FloorSensor,sens2_B,B,171
2022-09-09,2022-09-09 08:30:15.644546488,FloorSensor,sens2_B,B,172
2022-09-09,2022-09-09 08:30:45.644546488,FloorSensor,sens2_B,B,173
2022-09-09,2022-09-09 08:31:02.265866831,FloorSensor,sens1_B,B,174
2022-09-09,2022-09-09 08:31:32.265866831,FloorSensor,sens1_B,B,175
2022-09-09,2022-09-09 08:32:02.265866831,FloorSensor,sens1_B,B,176
2022-09-09,2022-09-09 08:34:52.301400736,PresenceSensor,door_B,B,177
2022-09-09,2022-09-09 08:34:56.715614298,PresenceSensor,door_C,B,177
2022-09-09,2022-09-09 08:35:03.165361765,FloorSensor,sens3_C,C,178
2022-09-09,2022-09-09 08:35:33.165361765,FloorSensor,sens3_C,C,179
2022-09-09,2022-09-09 08:36:03.165361765,FloorSensor,sens3_C,C,180
2022-09-09,2022-09-09 08:36:33.165361765,FloorSensor,sens3_C,C,181
2022-09-09,2022-09-09 08:37:03.165361765,FloorSensor,sens3_C,C,182
2022-09-09,2022-09-09 08:37:33.165361765,FloorSensor,sens3_C,C,183
2022-09-09,2022-09-09 08:39:27.615109232,FloorSensor,sens4_C,C,184
2022-09-09,2022-09-09 08:41:55.029322794,FloorSensor,sense1_C,C,185
2022-09-09,2022-09-09 08:42:25.029322794,FloorSensor,sense1_C,C,186
2022-09-09,2022-09-09 08:42:55.029322794,FloorSensor,sense1_C,C,187
2022-09-09,2022-09-09 08:43:25.029322794,FloorSensor,sense1_C,C,188
2022-09-09,2022-09-09 08:43:55.029322794,FloorSensor,sense1_C,C,189
2022-09-09,2022-09-09 08:44:25.029322794,FloorSensor,sense1_C,C,190
2022-09-09,2022-09-09 08:44:55.029322794,FloorSensor,sense1_C,C,191
2022-09-09,2022-09-09 08:45:01.064856699,FloorSensor,sens2_C,C,192
2022-09-09,2022-09-09 08:45:31.064856699,FloorSensor,sens2_C,C,193
2022-09-09,2022-09-09 08:46:01.064856699,FloorSensor,sens2_C,C,194
2022-09-10,2022-09-10 08:14:36.580149562,PresenceSensor,door_D,D,195
2022-09-10,2022-09-10 08:14:40.201469905,FloorSensor,sens4_D,D,195
2022-09-10,2022-09-10 08:14:44.029897029,FloorSensor,sens3_D,D,195
2022-09-10,2022-09-10 08:16:21.100964839,FloorSensor,sens1_D,D,196
2022-09-10,2022-09-10 08:16:51.100964839,FloorSensor,sens1_D,D,197
2022-09-10,2022-09-10 08:17:21.100964839,FloorSensor,sens1_D,D,198
2022-09-10,2022-09-10 08:17:51.100964839,FloorSensor,sens1_D,D,199
2022-09-10,2022-09-10 08:18:21.100964839,FloorSensor,sens1_D,D,200
2022-09-10,2022-09-10 08:18:44.929391963,FloorSensor,sens4_D,D,201
2022-09-10,2022-09-10 08:18:49.172032649,FloorSensor,sens2_D,D,201
2022-09-10,2022-09-10 08:19:19.172032649,FloorSensor,sens2_D,D,202
2022-09-10,2022-09-10 08:19:49.172032649,FloorSensor,sens2_D,D,203
2022-09-11,2022-09-11 08:24:01.349177562,PresenceSensor,door_C,C,204
2022-09-11,2022-09-11 08:25:11.591818248,FloorSensor,sens2_C,C,205
2022-09-11,2022-09-11 08:25:41.591818248,FloorSensor,sens2_C,C,206
2022-09-11,2022-09-11 08:26:11.591818248,FloorSensor,sens2_C,C,207
2022-09-11,2022-09-11 08:26:41.591818248,FloorSensor,sens2_C,C,208
2022-09-11,2022-09-11 08:27:11.591818248,FloorSensor,sens2_C,C,209
2022-09-11,2022-09-11 08:29:37.869992839,FloorSensor,sens3_C,C,210
2022-09-11,2022-09-11 08:30:07.869992839,FloorSensor,sens3_C,C,211
2022-09-11,2022-09-11 08:30:37.869992839,FloorSensor,sens3_C,C,212
2022-09-11,2022-09-11 08:31:07.869992839,FloorSensor,sens3_C,C,213
2022-09-11,2022-09-11 08:31:37.869992839,FloorSensor,sens3_C,C,214
2022-09-11,2022-09-11 08:32:07.869992839,FloorSensor,sens3_C,C,215
2022-09-11,2022-09-11 08:32:37.869992839,FloorSensor,sens3_C,C,216
2022-09-11,2022-09-11 08:32:42.112633525,FloorSensor,sens4_C,C,216
2022-09-11,2022-09-11 08:32:44.941060649,FloorSensor,sense1_C,C,216
2022-09-11,2022-09-11 08:33:14.941060649,FloorSensor,sense1_C,C,217
2022-09-11,2022-09-11 08:33:44.941060649,FloorSensor,sense1_C,C,218
2022-09-11,2022-09-11 08:34:14.941060649,FloorSensor,sense1_C,C,219
2022-09-12,2022-09-12 08:07:34.076545781,PresenceSensor,door_B,B,220
2022-09-12,2022-09-12 08:08:55.904972905,FloorSensor,sens1_B,B,221
2022-09-12,2022-09-12 08:09:25.904972905,FloorSensor,sens1_B,B,222
2022-09-12,2022-09-12 08:09:55.904972905,FloorSensor,sens1_B,B,223
2022-09-12,2022-09-12 08:10:25.904972905,FloorSensor,sens1_B,B,224
2022-09-12,2022-09-12 08:10:45.733400029,FloorSensor,sens4_B,B,225
2022-09-12,2022-09-12 08:10:48.561827153,FloorSensor,sens3_B,B,225
2022-09-12,2022-09-12 08:11:18.561827153,FloorSensor,sens3_B,B,226
2022-09-12,2022-09-12 08:11:48.561827153,FloorSensor,sens3_B,B,227
2022-09-12,2022-09-12 08:12:18.561827153,FloorSensor,sens3_B,B,228
2022-09-12,2022-09-12 08:12:48.561827153,FloorSensor,sens3_B,B,229
2022-09-12,2022-09-12 08:13:18.561827153,FloorSensor,sens3_B,B,230
2022-09-12,2022-09-12 08:13:48.561827153,FloorSensor,sens3_B,B,231
2022-09-12,2022-09-12 08:13:52.390254277,FloorSensor,sens2_B,B,231
2022-09-12,2022-09-12 08:14:22.390254277,FloorSensor,sens2_B,B,232
2022-09-12,2022-09-12 08:14:52.390254277,FloorSensor,sens2_B,B,233
2022-09-12,2022-09-12 08:15:22.390254277,FloorSensor,sens2_B,B,234
2022-09-12,2022-09-12 08:15:52.390254277,FloorSensor,sens2_B,B,235
2022-09-12,2022-09-12 08:16:22.390254277,FloorSensor,sens2_B,B,236
2022-09-12,2022-09-12 08:18:30.153710240,FloorSensor,sens2_A,A,237
2022-09-12,2022-09-12 08:18:34.567923802,FloorSensor,sens1_A,A,237
2022-09-12,2022-09-12 08:19:56.810564488,FloorSensor,sens3_A,A,238
2022-09-12,2022-09-12 08:20:26.810564488,FloorSensor,sens3_A,A,239
2022-09-12,2022-09-12 08:20:56.810564488,FloorSensor,sens3_A,A,240
2022-09-12,2022-09-12 08:21:26.810564488,FloorSensor,sens3_A,A,241
2022-09-12,2022-09-12 08:21:56.810564488,FloorSensor,sens3_A,A,242
2022-09-12,2022-09-12 08:22:26.810564488,FloorSensor,sens3_A,A,243
2022-09-12,2022-09-12 08:22:38.431884831,FloorSensor,sens4_A,A,244
