2022-09-03,2022-09-03T08:30:37.410096831,FloorSensor,sens4_A
2022-09-03,2022-09-03T08:31:07.410096831,FloorSensor,sens4_A
2022-09-03,2022-09-03T08:31:37.410096831,FloorSensor,sens4_A
2022-09-03,2022-09-03T08:32:07.410096831,FloorSensor,sens4_A
2022-09-03,2022-09-03T08:32:37.410096831,FloorSensor,sens4_A
2022-09-03,2022-09-03T08:33:07.410096831,FloorSensor,sens4_A
2022-09-03,2022-09-03T08:33:13.445630736,FloorSensor,sens2_A
2022-09-04,2022-09-04T08:05:13.596800562,PresenceSensor,door_C
2022-09-04,2022-09-04T08:08:13.839441248,FloorSensor,sense1_C
2022-09-04,2022-09-04T08:08:43.839441248,FloorSensor,sense1_C
2022-09-04,2022-09-04T08:09:13.839441248,FloorSensor,sense1_C
2022-09-04,2022-09-04T08:09:33.874975153,FloorSensor,sens2_C
2022-09-04,2022-09-04T08:10:03.874975153,FloorSensor,sens2_C
2022-09-04,2022-09-04T08:10:33.874975153,FloorSensor,sens2_C
2022-09-04,2022-09-04T08:11:03.874975153,FloorSensor,sens2_C
2022-09-04,2022-09-04T08:12:45.738936182,FloorSensor,sens3_C
2022-09-04,2022-09-04T08:13:15.738936182,FloorSensor,sens3_C
2022-09-04,2022-09-04T08:13:45.738936182,FloorSensor,sens3_C
2022-09-04,2022-09-04T08:14:15.738936182,FloorSensor,sens3_C
2022-09-05,2022-09-05T08:20:57.637005562,PresenceSensor,door_D
2022-09-05,2022-09-05T08:21:03.672539467,FloorSensor,sens1_D
2022-09-05,2022-09-05T08:21:33.672539467,FloorSensor,sens1_D
2022-09-05,2022-09-05T08:22:03.672539467,FloorSensor,sens1_D
2022-09-05,2022-09-05T08:22:33.672539467,FloorSensor,sens1_D
2022-09-05,2022-09-05T08:23:03.672539467,FloorSensor,sens1_D
2022-09-05,2022-09-05T08:23:33.672539467,FloorSensor,sens1_D
2022-09-05,2022-09-05T08:26:28.743607277,FloorSensor,sens3_D
2022-09-05,2022-09-05T08:26:31.950714058,FloorSensor,sens2_D
2022-09-05,2022-09-05T08:27:01.950714058,FloorSensor,sens2_D
2022-09-05,2022-09-05T08:27:31.950714058,FloorSensor,sens2_D
2022-09-05,2022-09-05T08:28:01.950714058,FloorSensor,sens2_D
2022-09-05,2022-09-05T08:28:31.950714058,FloorSensor,sens2_D
2022-09-05,2022-09-05T08:29:01.950714058,FloorSensor,sens2_D
2022-09-05,2022-09-05T08:29:39.643102211,FloorSensor,sens4_B
2022-09-05,2022-09-05T08:29:42.471529335,FloorSensor,sens2_B
2022-09-05,2022-09-05T08:30:12.471529335,FloorSensor,sens2_B
2022-09-05,2022-09-05T08:30:42.471529335,FloorSensor,sens2_B
2022-09-05,2022-09-05T08:31:12.471529335,FloorSensor,sens2_B
2022-09-05,2022-09-05T08:31:29.507063240,FloorSensor,sens1_B
2022-09-05,2022-09-05T08:31:59.507063240,FloorSensor,sens1_B
2022-09-05,2022-09-05T08:32:29.507063240,FloorSensor,sens1_B
2022-09-05,2022-09-05T08:32:59.507063240,FloorSensor,sens1_B
2022-09-05,2022-09-05T08:34:34.371024269,FloorSensor,sens3_B
2022-09-05,2022-09-05T08:35:04.371024269,FloorSensor,sens3_B
2022-09-05,2022-09-05T08:35:34.371024269,FloorSensor,sens3_B
2022-09-05,2022-09-05T08:36:04.371024269,FloorSensor,sens3_B
2022-09-05,2022-09-05T08:36:18.684732765,FloorSensor,sense1_C
2022-09-05,2022-09-05T08:36:48.684732765,FloorSensor,sense1_C
2022-09-05,2022-09-05T08:37:18.684732765,FloorSensor,sense1_C
2022-09-05,2022-09-05T08:37:48.684732765,FloorSensor,sense1_C
2022-09-05,2022-09-05T08:38:18.684732765,FloorSensor,sense1_C
2022-09-05,2022-09-05T08:38:48.684732765,FloorSensor,sense1_C
2022-09-05,2022-09-05T08:39:18.684732765,FloorSensor,sense1_C
2022-09-05,2022-09-05T08:39:19.513159889,FloorSensor,sens4_C
2022-09-05,2022-09-05T08:40:27.377120918,FloorSensor,sens3_C
2022-09-05,2022-09-05T08:40:57.377120918,FloorSensor,sens3_C
2022-09-05,2022-09-05T08:41:27.377120918,FloorSensor,sens3_C
2022-09-05,2022-09-05T08:44:22.826868385,FloorSensor,sens2_C
2022-09-05,2022-09-05T08:44:52.826868385,FloorSensor,sens2_C
2022-09-05,2022-09-05T08:45:22.826868385,FloorSensor,sens2_C
2022-09-05,2022-09-05T08:45:52.826868385,FloorSensor,sens2_C
2022-09-05,2022-09-05T08:46:18.069509071,FloorSensor,sens4_C
2022-09-05,2022-09-05T08:46:21.897936195,PresenceSensor,door_C
2022-09-05,2022-09-05T08:46:29.347683662,PresenceSensor,door_A
2022-09-05,2022-09-05T08:46:34.969004005,FloorSensor,sens2_A
2022-09-05,2022-09-05T08:46:40.211644691,FloorSensor,sens1_A
2022-09-05,2022-09-05T08:48:20.625858253,FloorSensor,sens1_A
2022-09-05,2022-09-05T08:48:24.247178596,FloorSensor,sens3_A
2022-09-05,2022-09-05T08:48:54.247178596,FloorSensor,sens3_A
2022-09-05,2022-09-05T08:49:24.247178596,FloorSensor,sens3_A
2022-09-05,2022-09-05T08:49:54.247178596,FloorSensor,sens3_A
2022-09-05,2022-09-05T08:50:24.247178596,FloorSensor,sens3_A
2022-09-05,2022-09-05T08:50:34.868498939,FloorSensor,sens4_A
2022-09-05,2022-09-05T08:50:37.696926063,FloorSensor,sens2_A
2022-09-05,2022-09-05T08:53:29.318246406,FloorSensor,sens2_A
2022-09-05,2022-09-05T08:53:32.939566749,FloorSensor,sens4_A
2022-09-05,2022-09-05T08:54:02.939566749,FloorSensor,sens4_A
2022-09-05,2022-09-05T08:54:32.939566749,FloorSensor,sens4_A
2022-09-05,2022-09-05T08:55:02.939566749,FloorSensor,sens4_A
2022-09-06,2022-09-06T08:23:56.714894562,PresenceSensor,door_C
2022-09-06,2022-09-06T08:26:17.957535248,FloorSensor,sens2_C
2022-09-06,2022-09-06T08:26:47.957535248,FloorSensor,sens2_C
2022-09-06,2022-09-06T08:27:17.957535248,FloorSensor,sens2_C
2022-09-06,2022-09-06T08:27:47.957535248,FloorSensor,sens2_C
2022-09-06,2022-09-06T08:28:17.957535248,FloorSensor,sens2_C
2022-09-06,2022-09-06T08:30:04.235709839,FloorSensor,sens3_C
2022-09-06,2022-09-06T08:30:34.235709839,FloorSensor,sens3_C
2022-09-06,2022-09-06T08:31:04.235709839,FloorSensor,sens3_C
2022-09-06,2022-09-06T08:31:34.235709839,FloorSensor,sens3_C
2022-09-06,2022-09-06T08:32:04.235709839,FloorSensor,sens3_C
2022-09-06,2022-09-06T08:32:34.235709839,FloorSensor,sens3_C
2022-09-06,2022-09-06T08:33:01.478350525,FloorSensor,sens4_C
2022-09-06,2022-09-06T08:33:04.306777649,FloorSensor,sense1_C
2022-09-06,2022-09-06T08:33:34.306777649,FloorSensor,sense1_C
2022-09-06,2022-09-06T08:34:04.306777649,FloorSensor,sense1_C
2022-09-06,2022-09-06T08:34:34.306777649,FloorSensor,sense1_C
2022-09-06,2022-09-06T08:35:04.306777649,FloorSensor,sense1_C
2022-09-07,2022-09-07T08:15:19.163260781,PresenceSensor,door_B
2022-09-07,2022-09-07T08:18:17.991687905,FloorSensor,sens1_B
2022-09-07,2022-09-07T08:18:47.991687905,FloorSensor,sens1_B
2022-09-07,2022-09-07T08:19:17.991687905,FloorSensor,sens1_B
2022-09-07,2022-09-07T08:19:47.991687905,FloorSensor,sens1_B
2022-09-07,2022-09-07T08:20:12.820115029,FloorSensor,sens4_B
2022-09-07,2022-09-07T08:20:15.648542153,FloorSensor,sens3_B
2022-09-07,2022-09-07T08:20:45.648542153,FloorSensor,sens3_B
2022-09-07,2022-09-07T08:21:15.648542153,FloorSensor,sens3_B
2022-09-07,2022-09-07T08:21:45.648542153,FloorSensor,sens3_B
2022-09-07,2022-09-07T08:22:15.648542153,FloorSensor,sens3_B
2022-09-07,2022-09-07T08:22:45.648542153,FloorSensor,sens3_B
2022-09-07,2022-09-07T08:22:55.476969277,FloorSensor,sens2_B
2022-09-07,2022-09-07T08:23:25.476969277,FloorSensor,sens2_B
2022-09-07,2022-09-07T08:23:55.476969277,FloorSensor,sens2_B
2022-09-07,2022-09-07T08:24:25.476969277,FloorSensor,sens2_B
2022-09-08,2022-09-08T08:02:20.995711781,PresenceSensor,door_B
2022-09-08,2022-09-08T08:02:26.031245686,FloorSensor,sens1_B
2022-09-08,2022-09-08T08:02:56.031245686,FloorSensor,sens1_B
2022-09-08,2022-09-08T08:03:26.031245686,FloorSensor,sens1_B
2022-09-08,2022-09-08T08:03:56.031245686,FloorSensor,sens1_B
2022-09-08,2022-09-08T08:04:26.031245686,FloorSensor,sens1_B
2022-09-08,2022-09-08T08:04:56.031245686,FloorSensor,sens1_B
2022-09-08,2022-09-08T08:05:28.066779591,FloorSensor,sens2_B
2022-09-08,2022-09-08T08:05:58.066779591,FloorSensor,sens2_B
2022-09-08,2022-09-08T08:06:28.066779591,FloorSensor,sens2_B
2022-09-08,2022-09-08T08:06:58.066779591,FloorSensor,sens2_B
2022-09-08,2022-09-08T08:07:28.066779591,FloorSensor,sens2_B
2022-09-08,2022-09-08T08:07:58.066779591,FloorSensor,sens2_B
2022-09-08,2022-09-08T08:08:09.480993153,FloorSensor,sens3_B
2022-09-08,2022-09-08T08:08:39.480993153,FloorSensor,sens3_B
2022-09-08,2022-09-08T08:09:09.480993153,FloorSensor,sens3_B
2022-09-08,2022-09-08T08:09:39.480993153,FloorSensor,sens3_B
2022-09-08,2022-09-08T08:10:09.480993153,FloorSensor,sens3_B
2022-09-08,2022-09-08T08:10:19.516527058,FloorSensor,sens4_B
2022-09-09,2022-09-09T08:19:55.117634562,PresenceSensor,door_D
2022-09-09,2022-09-09T08:20:00.531848124,FloorSensor,sens2_D
2022-09-09,2022-09-09T08:20:30.531848124,FloorSensor,sens2_D
2022-09-09,2022-09-09T08:21:00.531848124,FloorSensor,sens2_D
2022-09-09,2022-09-09T08:21:30.531848124,FloorSensor,sens2_D
2022-09-09,2022-09-09T08:22:00.531848124,FloorSensor,sens2_D
2022-09-09,2022-09-09T08:22:30.531848124,FloorSensor,sens2_D
2022-09-09,2022-09-09T08:22:47.810022715,FloorSensor,sens1_D
2022-09-09,2022-09-09T08:23:17.810022715,FloorSensor,sens1_D
2022-09-09,2022-09-09T08:23:47.810022715,FloorSensor,sens1_D
2022-09-09,2022-09-09T08:25:56.881090525,FloorSensor,sens4_D
2022-09-09,2022-09-09T08:26:01.123731211,PresenceSensor,door_D
2022-09-09,2022-09-09T08:26:06.780585459,PresenceSensor,door_B
2022-09-09,2022-09-09T08:26:11.816119364,FloorSensor,sens3_B
2022-09-09,2022-09-09T08:26:41.816119364,FloorSensor,sens3_B
2022-09-09,2022-09-09T08:27:11.816119364,FloorSensor,sens3_B
2022-09-09,2022-09-09T08:27:41.816119364,FloorSensor,sens3_B
2022-09-09,2022-09-09T08:28:11.816119364,FloorSensor,sens3_B
2022-09-09,2022-09-09T08:28:15.644546488,FloorSensor,sens2_B
2022-09-09,2022-09-09T08:28:45.644546488,FloorSensor,sens2_B
2022-09-09,2022-09-09T08:29:15.644546488,FloorSensor,sens2_B
2022-09-09,2022-09-09T08:29:45.644546488,FloorSensor,sens2_B
2022-09-09,2022-09-09T08:30:15.644546488,FloorSensor,sens2_B
2022-09-09,2022-09-09T08:30:45.644546488,FloorSensor,sens2_B
2022-09-09,2022-09-09T08:31:02.265866831,FloorSensor,sens1_B
2022-09-09,2022-09-09T08:31:32.265866831,FloorSensor,sens1_B
2022-09-09,2022-09-09T08:32:02.265866831,FloorSensor,sens1_B
2022-09-09,2022-09-09T08:34:52.301400736,PresenceSensor,door_B
2022-09-09,2022-09-09T08:34:56.715614298,PresenceSensor,door_C
2022-09-09,2022-09-09T08:35:03.165361765,FloorSensor,sens3_C
2022-09-09,2022-09-09T08:35:33.165361765,FloorSensor,sens3_C
2022-09-09,2022-09-09T08:36:03.165361765,FloorSensor,sens3_C
2022-09-09,2022-09-09T08:36:33.165361765,FloorSensor,sens3_C
2022-09-09,2022-09-09T08:37:03.165361765,FloorSensor,sens3_C
2022-09-09,2022-09-09T08:37:33.165361765,FloorSensor,sens3_C
2022-09-09,2022-09-09T08:39:27.615109232,FloorSensor,sens4_C
2022-09-09,2022-09-09T08:41:55.029322794,FloorSensor,sense1_C
2022-09-09,2022-09-09T08:42:25.029322794,FloorSensor,sense1_C
2022-09-09,2022-09-09T08:42:55.029322794,FloorSensor,sense1_C
2022-09-09,2022-09-09T08:43:25.029322794,FloorSensor,sense1_C
2022-09-09,2022-09-09T08:43:55.029322794,FloorSensor,sense1_C
2022-09-09,2022-09-09T08:44:25.029322794,FloorSensor,sense1_C
2022-09-09,2022-09-09T08:44:55.029322794,FloorSensor,sense1_C
2022-09-09,2022-09-09T08:45:01.064856699,FloorSensor,sens2_C
2022-09-09,2022-09-09T08:45:31.064856699,FloorSensor,sens2_C
2022-09-09,2022-09-09T08:46:01.064856699,FloorSensor,sens2_C
2022-09-10,2022-09-10T08:14:36.580149562,PresenceSensor,door_D
2022-09-10,2022-09-10T08:14:40.201469905,FloorSensor,sens4_D
2022-09-10,2022-09-10T08:14:44.029897029,FloorSensor,sens3_D
2022-09-10,2022-09-10T08:16:21.100964839,FloorSensor,sens1_D
2022-09-10,2022-09-10T08:16:51.100964839,FloorSensor,sens1_D
2022-09-10,2022-09-10T08:17:21.100964839,FloorSensor,sens1_D
2022-09-10,2022-09-10T08:17:51.100964839,FloorSensor,sens1_D
2022-09-10,2022-09-10T08:18:21.100964839,FloorSensor,sens1_D
2022-09-10,2022-09-10T08:18:44.929391963,FloorSensor,sens4_D
2022-09-10,2022-09-10T08:18:49.172032649,FloorSensor,sens2_D
2022-09-10,2022-09-10T08:19:19.172032649,FloorSensor,sens2_D
2022-09-10,2022-09-10T08:19:49.172032649,FloorSensor,sens2_D
2022-09-11,2022-09-11T08:24:01.349177562,PresenceSensor,door_C
2022-09-11,2022-09-11T08:25:11.591818248,FloorSensor,sens2_C
2022-09-11,2022-09-11T08:25:41.591818248,FloorSensor,sens2_C
2022-09-11,2022-09-11T08:26:11.591818248,FloorSensor,sens2_C
2022-09-11,2022-09-11T08:26:41.591818248,FloorSensor,sens2_C
2022-09-11,2022-09-11T08:27:11.591818248,FloorSensor,sens2_C
2022-09-11,2022-09-11T08:29:37.869992839,FloorSensor,sens3_C
2022-09-11,2022-09-11T08:30:07.869992839,FloorSensor,sens3_C
2022-09-11,2022-09-11T08:30:37.869992839,FloorSensor,sens3_C
2022-09-11,2022-09-11T08:31:07.869992839,FloorSensor,sens3_C
2022-09-11,2022-09-11T08:31:37.869992839,FloorSensor,sens3_C
2022-09-11,2022-09-11T08:32:07.869992839,FloorSensor,sens3_C
2022-09-11,2022-09-11T08:32:37.869992839,FloorSensor,sens3_C
2022-09-11,2022-09-11T08:32:42.112633525,FloorSensor,sens4_C
2022-09-11,2022-09-11T08:32:44.941060649,FloorSensor,sense1_C
2022-09-11,2022-09-11T08:33:14.941060649,FloorSensor,sense1_C
2022-09-11,2022-09-11T08:33:44.941060649,FloorSensor,sense1_C
2022-09-11,2022-09-11T08:34:14.941060649,FloorSensor,sense1_C
2022-09-12,2022-09-12T08:07:34.076545781,PresenceSensor,door_B
2022-09-12,2022-09-12T08:08:55.904972905,FloorSensor,sens1_B
2022-09-12,2022-09-12T08:09:25.904972905,FloorSensor,sens1_B
2022-09-12,2022-09-12T08:09:55.904972905,FloorSensor,sens1_B
2022-09-12,2022-09-12T08:10:25.904972905,FloorSensor,sens1_B
2022-09-12,2022-09-12T08:10:45.733400029,FloorSensor,sens4_B
2022-09-12,2022-09-12T08:10:48.561827153,FloorSensor,sens3_B
2022-09-12,2022-09-12T08:11:18.561827153,FloorSensor,sens3_B
2022-09-12,2022-09-12T08:11:48.561827153,FloorSensor,sens3_B
2022-09-12,2022-09-12T08:12:18.561827153,FloorSensor,sens3_B
2022-09-12,2022-09-12T08:12:48.561827153,FloorSensor,sens3_B
2022-09-12,2022-09-12T08:13:18.561827153,FloorSensor,sens3_B
2022-09-12,2022-09-12T08:13:48.561827153,FloorSensor,sens3_B
2022-09-12,2022-09-12T08:13:52.390254277,FloorSensor,sens2_B
2022-09-12,2022-09-12T08:14:22.390254277,FloorSensor,sens2_B
2022-09-12,2022-09-12T08:14:52.390254277,FloorSensor,sens2_B
2022-09-12,2022-09-12T08:15:22.390254277,FloorSensor,sens2_B
2022-09-12,2022-09-12T08:15:52.390254277,FloorSensor,sens2_B
2022-09-12,2022-09-12T08:16:22.390254277,FloorSensor,sens2_B
2022-09-12,2022-09-12T08:18:30.153710240,FloorSensor,sens2_A
2022-09-12,2022-09-12T08:18:34.567923802,FloorSensor,sens1_A
2022-09-12,2022-09-12T08:19:56.810564488,FloorSensor,sens3_A
2022-09-12,2022-09-12T08:20:26.810564488,FloorSensor,sens3_A
2022-09-12,2022-09-12T08:20:56.810564488,FloorSensor,sens3_A
2022-09-12,2022-09-12T08:21:26.810564488,FloorSensor,sens3_A
2022-09-12,2022-09-12T08:21:56.810564488,FloorSensor,sens3_A
2022-09-12,2022-09-12T08:22:26.810564488,FloorSensor,sens3_A
2022-09-12,2022-09-12T08:22:38.431884831,FloorSensor,sens4_A
2022-09-12,2022-09-12T08:23:08.431884831,FloorSensor,sens4_A
2022-09-12,2022-09-12T08:23:38.431884831,FloorSensor,sens4_A
2022-09-12,2022-09-12T08:24:08.431884831,FloorSensor,sens4_A
2022-09-12,2022-09-12T08:24:20.710059422,PresenceSensor,door_D
2022-09-12,2022-09-12T08:24:26.745593327,FloorSensor,sens1_D
2022-09-12,2022-09-12T08:24:56.745593327,FloorSensor,sens1_D
2022-09-12,2022-09-12T08:25:26.745593327,FloorSensor,sens1_D
2022-09-12,2022-09-12T08:25:56.745593327,FloorSensor,sens1_D
2022-09-12,2022-09-12T08:28:28.023767918,FloorSensor,sens3_D
2022-09-12,2022-09-12T08:28:32.852195042,FloorSensor,sens2_D
2022-09-12,2022-09-12T08:29:02.852195042,FloorSensor,sens2_D
2022-09-12,2022-09-12T08:29:32.852195042,FloorSensor,sens2_D
2022-09-12,2022-09-12T08:30:02.852195042,FloorSensor,sens2_D
2022-09-12,2022-09-12T08:30:32.852195042,FloorSensor,sens2_D
2022-09-13,2022-09-13T08:16:33.962131562,PresenceSensor,door_C
2022-09-13,2022-09-13T08:16:37.583451905,FloorSensor,sens4_C
2022-09-13,2022-09-13T08:16:41.826092591,FloorSensor,sens2_C
2022-09-13,2022-09-13T08:17:11.826092591,FloorSensor,sens2_C
2022-09-13,2022-09-13T08:17:41.826092591,FloorSensor,sens2_C
2022-09-13,2022-09-13T08:18:11.826092591,FloorSensor,sens2_C
2022-09-13,2022-09-13T08:18:41.826092591,FloorSensor,sens2_C
2022-09-13,2022-09-13T08:18:52.861626496,FloorSensor,sens3_C
2022-09-13,2022-09-13T08:19:22.861626496,FloorSensor,sens3_C
2022-09-13,2022-09-13T08:19:52.861626496,FloorSensor,sens3_C
2022-09-13,2022-09-13T08:20:12.690053620,FloorSensor,sens4_C
2022-09-13,2022-09-13T08:20:15.311373963,FloorSensor,sense1_C
2022-09-13,2022-09-13T08:20:45.311373963,FloorSensor,sense1_C
2022-09-13,2022-09-13T08:21:15.311373963,FloorSensor,sense1_C
2022-09-13,2022-09-13T08:21:45.311373963,FloorSensor,sense1_C
2022-09-13,2022-09-13T08:22:15.311373963,FloorSensor,sense1_C
2022-09-13,2022-09-13T08:22:45.311373963,FloorSensor,sense1_C
2022-09-13,2022-09-13T08:22:52.139801087,FloorSensor,sens4_C
2022-09-13,2022-09-13T08:25:46.382441773,FloorSensor,sens4_C
2022-09-14,2022-09-14T08:17:34.453534562,PresenceSensor,door_D
2022-09-14,2022-09-14T08:17:40.489068467,FloorSensor,sens1_D
2022-09-14,2022-09-14T08:18:10.489068467,FloorSensor,sens1_D
2022-09-14,2022-09-14T08:18:40.489068467,FloorSensor,sens1_D
2022-09-14,2022-09-14T08:19:10.489068467,FloorSensor,sens1_D
2022-09-14,2022-09-14T08:19:40.489068467,FloorSensor,sens1_D
2022-09-14,2022-09-14T08:19:50.317495591,FloorSensor,sens4_D
2022-09-14,2022-09-14T08:19:55.145922715,FloorSensor,sens2_D
2022-09-14,2022-09-14T08:20:25.145922715,FloorSensor,sens2_D
2022-09-14,2022-09-14T08:20:55.145922715,FloorSensor,sens2_D
2022-09-14,2022-09-14T08:21:25.145922715,FloorSensor,sens2_D
2022-09-14,2022-09-14T08:21:47.353029496,FloorSensor,sens3_D
2022-09-14,2022-09-14T08:23:10.802776963,FloorSensor,sens4_D
2022-09-14,2022-09-14T08:23:15.045417649,PresenceSensor,door_D
2022-09-14,2022-09-14T08:23:19.080951554,PresenceSensor,door_A
2022-09-14,2022-09-14T08:23:26.737805802,FloorSensor,sens1_B
2022-09-14,2022-09-14T08:23:30.152019364,FloorSensor,sens2_B
2022-09-14,2022-09-14T08:24:00.152019364,FloorSensor,sens2_B
2022-09-14,2022-09-14T08:24:30.152019364,FloorSensor,sens2_B
2022-09-14,2022-09-14T08:25:00.152019364,FloorSensor,sens2_B
2022-09-14,2022-09-14T08:25:20.980446488,FloorSensor,sens1_B
2022-09-14,2022-09-14T08:25:50.980446488,FloorSensor,sens1_B
2022-09-14,2022-09-14T08:26:20.980446488,FloorSensor,sens1_B
2022-09-14,2022-09-14T08:26:50.980446488,FloorSensor,sens1_B
2022-09-14,2022-09-14T08:27:20.980446488,FloorSensor,sens1_B
2022-09-14,2022-09-14T08:27:23.601766831,FloorSensor,sens4_B
2022-09-14,2022-09-14T08:27:27.637300736,FloorSensor,sens3_B
2022-09-14,2022-09-14T08:27:57.637300736,FloorSensor,sens3_B
2022-09-14,2022-09-14T08:28:27.637300736,FloorSensor,sens3_B
2022-09-14,2022-09-14T08:28:57.637300736,FloorSensor,sens3_B
2022-09-14,2022-09-14T08:29:27.637300736,FloorSensor,sens3_B
2022-09-14,2022-09-14T08:29:57.637300736,FloorSensor,sens3_B
2022-09-15,2022-09-15T08:13:34.678736562,PresenceSensor,door_D
2022-09-15,2022-09-15T08:13:38.300056905,FloorSensor,sens4_D
2022-09-15,2022-09-15T08:13:42.128484029,FloorSensor,sens3_D
2022-09-15,2022-09-15T08:15:00.199551839,FloorSensor,sens1_D
2022-09-15,2022-09-15T08:15:30.199551839,FloorSensor,sens1_D
2022-09-15,2022-09-15T08:16:00.199551839,FloorSensor,sens1_D
2022-09-15,2022-09-15T08:16:30.199551839,FloorSensor,sens1_D
2022-09-15,2022-09-15T08:17:00.199551839,FloorSensor,sens1_D
2022-09-15,2022-09-15T08:17:20.027978963,FloorSensor,sens4_D
2022-09-15,2022-09-15T08:17:24.270619649,FloorSensor,sens2_D
2022-09-15,2022-09-15T08:17:54.270619649,FloorSensor,sens2_D
2022-09-15,2022-09-15T08:18:24.270619649,FloorSensor,sens2_D
2022-09-15,2022-09-15T08:18:54.270619649,FloorSensor,sens2_D
2022-09-15,2022-09-15T08:19:14.755901021,PresenceSensor,door_B
2022-09-15,2022-09-15T08:19:19.170114583,FloorSensor,sens1_B
2022-09-15,2022-09-15T08:19:49.170114583,FloorSensor,sens1_B
2022-09-15,2022-09-15T08:20:19.170114583,FloorSensor,sens1_B
2022-09-15,2022-09-15T08:20:46.412755269,FloorSensor,sens2_B
2022-09-15,2022-09-15T08:21:16.412755269,FloorSensor,sens2_B
2022-09-15,2022-09-15T08:21:46.412755269,FloorSensor,sens2_B
2022-09-15,2022-09-15T08:22:16.412755269,FloorSensor,sens2_B
2022-09-15,2022-09-15T08:22:46.412755269,FloorSensor,sens2_B
2022-09-15,2022-09-15T08:23:16.412755269,FloorSensor,sens2_B
2022-09-15,2022-09-15T08:23:28.241182393,FloorSensor,sens4_B
2022-09-15,2022-09-15T08:26:30.312250203,FloorSensor,sens3_B
2022-09-15,2022-09-15T08:27:00.312250203,FloorSensor,sens3_B
2022-09-15,2022-09-15T08:27:30.312250203,FloorSensor,sens3_B
2022-09-15,2022-09-15T08:28:00.312250203,FloorSensor,sens3_B
2022-09-15,2022-09-15T08:28:30.312250203,FloorSensor,sens3_B
2022-09-15,2022-09-15T08:29:00.312250203,FloorSensor,sens3_B
2022-09-15,2022-09-15T08:29:26.211745137,FloorSensor,sens4_C
2022-09-15,2022-09-15T08:31:26.833065480,FloorSensor,sens2_C
