Case_ID,Timestamp,Type,Sensor,Label,Activity_ID
2022-11-10,2022-11-10T08:03:34.082867562,FloorSensor,Sens2_X,X,101
2022-11-10,2022-11-10T08:04:59.532615029,FloorSensor,Sens7_X,X,101
2022-11-10,2022-11-10T08:08:35.361042153,FloorSensor,Sens1_X,X,101
2022-11-10,2022-11-10T08:08:38.189469277,FloorSensor,Sens4_X,X,101
2022-11-10,2022-11-10T08:08:39.603682839,PresenceSensor,Door_X,X,101
2022-11-10,2022-11-10T08:08:41.017896401,FloorSensor,Sens6_X,X,101
2022-11-10,2022-11-10T08:10:30.674750649,FloorSensor,Sens6_X,X,101
2022-11-10,2022-11-10T08:10:32.088964211,PresenceSensor,Door_X,X,101
2022-11-10,2022-11-10T08:10:34.296070992,PresenceSensor,Door_Y,Y,102
2022-11-10,2022-11-10T08:15:36.952925240,FloorSensor,Sens1_Y,Y,102
2022-11-10,2022-11-10T08:15:41.574245583,FloorSensor,Sens5_Y,Y,102
2022-11-10,2022-11-10T08:15:44.402672707,FloorSensor,Sens7_Y,Y,102
2022-11-10,2022-11-10T08:17:27.231099831,FloorSensor,Sens8_Y,Y,102
2022-11-11,2022-11-11T08:20:59.914972000,PresenceSensor,Door_X,X,103
2022-11-11,2022-11-11T08:22:57.122078781,FloorSensor,Sens4_X,X,103
2022-11-11,2022-11-11T08:22:59.329185562,FloorSensor,Sens2_X,X,103
2022-11-11,2022-11-11T08:29:09.299748306,PresenceSensor,Door_X,X,103
2022-11-11,2022-11-11T08:29:11.299748306,PresenceSensor,Door_Y,Y,104
2022-11-11,2022-11-11T08:29:12.506855087,FloorSensor,Sens3_Y,Y,104
2022-11-11,2022-11-11T08:29:14.713961868,FloorSensor,Sens1_Y,Y,104
2022-11-11,2022-11-11T08:32:07.542388992,FloorSensor,Sens4_Y,Y,104
2022-11-11,2022-11-11T08:32:10.163709335,FloorSensor,Sens6_Y,Y,104
2022-11-11,2022-11-11T08:34:39.370816116,FloorSensor,Sens8_Y,Y,104
2022-11-12,2022-11-12T08:09:03.288198000,PresenceSensor,Door_Y,Y,104
2022-11-12,2022-11-12T08:09:04.495304781,FloorSensor,Sens3_Y,Y,104
2022-11-12,2022-11-12T08:10:45.323731905,FloorSensor,Sens8_Y,Y,104
2022-11-12,2022-11-12T08:11:47.530838686,FloorSensor,Sens6_Y,Y,104
2022-11-12,2022-11-12T08:11:49.530838686,FloorSensor,Sens4_Y,Y,104
2022-11-12,2022-11-12T08:15:39.980586153,FloorSensor,Sens3_Y,Y,104
2022-11-12,2022-11-12T08:15:41.394799715,PresenceSensor,Door_Y,Y,104
2022-11-12,2022-11-12T08:15:43.601906496,PresenceSensor,Door_X,X,105
2022-11-12,2022-11-12T08:15:44.809013277,FloorSensor,Sens4_X,X,105
2022-11-12,2022-11-12T08:15:47.016120058,FloorSensor,Sens2_X,X,105
2022-11-12,2022-11-12T08:20:45.465867525,FloorSensor,Sens1_X,X,105
2022-11-12,2022-11-12T08:20:48.294294649,FloorSensor,Sens4_X,X,105
2022-11-12,2022-11-12T08:20:50.501401430,FloorSensor,Sens6_X,X,105
2022-11-12,2022-11-12T08:20:52.501401430,FloorSensor,Sens8_X,X,105
2022-11-12,2022-11-12T08:23:46.501401430,FloorSensor,Sens8_X,X,105
2022-11-13,2022-11-13T08:22:15.185392000,PresenceSensor,Door_X,X,105
2022-11-13,2022-11-13T08:22:16.392498781,FloorSensor,Sens6_X,X,105
2022-11-13,2022-11-13T08:22:18.599605562,FloorSensor,Sens8_X,X,105
2022-11-13,2022-11-13T08:23:34.599605562,FloorSensor,Sens8_X,X,105
2022-11-13,2022-11-13T08:23:36.599605562,FloorSensor,Sens6_X,X,105
2022-11-13,2022-11-13T08:23:38.599605562,FloorSensor,Sens4_X,X,105
2022-11-13,2022-11-13T08:23:40.599605562,FloorSensor,Sens2_X,X,105
2022-11-13,2022-11-13T08:26:17.806712343,FloorSensor,Sens1_X,X,105
2022-11-13,2022-11-13T08:27:20.635139467,FloorSensor,Sens1_X,X,105
2022-11-13,2022-11-13T08:31:59.327527620,PresenceSensor,Door_X,X,105
2022-11-13,2022-11-13T08:32:01.327527620,PresenceSensor,Door_Y,Y,106
2022-11-13,2022-11-13T08:34:13.155954744,FloorSensor,Sens4_Y,Y,106
2022-11-13,2022-11-13T08:34:15.155954744,FloorSensor,Sens6_Y,Y,106
2022-11-13,2022-11-13T08:35:41.363061525,FloorSensor,Sens7_Y,Y,106
2022-11-13,2022-11-13T08:36:57.398595430,FloorSensor,Sens5_Y,Y,106
2022-11-13,2022-11-13T08:36:59.398595430,FloorSensor,Sens3_Y,Y,106
2022-11-13,2022-11-13T08:37:01.398595430,FloorSensor,Sens1_Y,Y,106
2022-11-14,2022-11-14T08:14:05.819050000,PresenceSensor,Door_X,X,107
2022-11-14,2022-11-14T08:14:07.026156781,FloorSensor,Sens4_X,X,107
2022-11-14,2022-11-14T08:15:30.268797467,FloorSensor,Sens1_X,X,107
2022-11-14,2022-11-14T08:15:32.475904248,FloorSensor,Sens3_X,X,107
2022-11-14,2022-11-14T08:21:39.789612744,FloorSensor,Sens6_X,X,107
2022-11-14,2022-11-14T08:21:40.996719525,PresenceSensor,Door_X,X,107
2022-11-14,2022-11-14T08:21:42.410933087,FloorSensor,Sens4_X,X,107
2022-11-14,2022-11-14T08:21:44.618039868,FloorSensor,Sens2_X,X,107
2022-11-14,2022-11-14T08:23:04.618039868,FloorSensor,Sens2_X,X,107
2022-11-14,2022-11-14T08:23:07.239360211,FloorSensor,Sens4_X,X,107
2022-11-14,2022-11-14T08:23:08.653573773,PresenceSensor,Door_X,X,107
2022-11-14,2022-11-14T08:23:10.860680554,PresenceSensor,Door_Y,Y,108
2022-11-14,2022-11-14T08:23:12.067787335,FloorSensor,Sens5_Y,Y,108
2022-11-14,2022-11-14T08:26:15.896214459,FloorSensor,Sens7_Y,Y,108
2022-11-14,2022-11-14T08:26:20.724641583,FloorSensor,Sens4_Y,Y,108
2022-11-14,2022-11-14T08:28:29.138855145,FloorSensor,Sens1_Y,Y,108
2022-11-14,2022-11-14T08:29:47.967282269,FloorSensor,Sens4_Y,Y,108
2022-11-14,2022-11-14T08:29:50.174389050,FloorSensor,Sens6_Y,Y,108
2022-11-15,2022-11-15T08:16:47.332130000,PresenceSensor,Door_Y,Y,108
2022-11-15,2022-11-15T08:16:48.539236781,FloorSensor,Sens3_Y,Y,108
2022-11-15,2022-11-15T08:19:18.160557124,FloorSensor,Sens4_Y,Y,108
2022-11-15,2022-11-15T08:19:20.160557124,FloorSensor,Sens6_Y,Y,108
2022-11-15,2022-11-15T08:21:46.367663905,FloorSensor,Sens5_Y,Y,108
2022-11-15,2022-11-15T08:21:51.403197810,FloorSensor,Sens1_Y,Y,108
2022-11-15,2022-11-15T08:25:08.024518153,FloorSensor,Sens7_Y,Y,108
2022-11-15,2022-11-15T08:25:10.231624934,FloorSensor,Sens5_Y,Y,108
2022-11-15,2022-11-15T08:25:11.438731715,PresenceSensor,Door_Y,Y,108
2022-11-15,2022-11-15T08:25:13.645838496,PresenceSensor,Door_X,X,109
2022-11-15,2022-11-15T08:25:14.852945277,FloorSensor,Sens6_X,X,109
2022-11-15,2022-11-15T08:29:47.509799525,FloorSensor,Sens6_X,X,109
2022-11-15,2022-11-15T08:31:01.338226649,FloorSensor,Sens3_X,X,109
2022-11-15,2022-11-15T08:32:56.580867335,FloorSensor,Sens1_X,X,109
2022-11-16,2022-11-16T08:11:41.585320000,PresenceSensor,Door_X,X,109
2022-11-16,2022-11-16T08:11:42.792426781,FloorSensor,Sens6_X,X,109
2022-11-16,2022-11-16T08:11:45.620853905,FloorSensor,Sens7_X,X,109
2022-11-16,2022-11-16T08:14:10.449281029,FloorSensor,Sens7_X,X,109
2022-11-16,2022-11-16T08:15:50.277708153,FloorSensor,Sens1_X,X,109
2022-11-16,2022-11-16T08:18:29.313242058,FloorSensor,Sens2_X,X,109
2022-11-16,2022-11-16T08:20:29.313242058,FloorSensor,Sens2_X,X,109
2022-11-16,2022-11-16T08:20:31.934562401,FloorSensor,Sens4_X,X,109
2022-11-16,2022-11-16T08:20:33.348775963,PresenceSensor,Door_X,X,109
2022-11-16,2022-11-16T08:20:35.555882744,PresenceSensor,Door_Y,Y,110
2022-11-16,2022-11-16T08:20:36.762989525,FloorSensor,Sens5_Y,Y,110
2022-11-16,2022-11-16T08:26:09.798523430,FloorSensor,Sens6_Y,Y,110
2022-11-16,2022-11-16T08:26:12.419843773,FloorSensor,Sens4_Y,Y,110
2022-11-17,2022-11-17T08:17:08.532515000,PresenceSensor,Door_X,X,111
2022-11-17,2022-11-17T08:19:57.739621781,FloorSensor,Sens4_X,X,111
2022-11-17,2022-11-17T08:19:59.946728562,FloorSensor,Sens2_X,X,111
2022-11-17,2022-11-17T08:27:13.467543839,FloorSensor,Sens1_X,X,111
2022-11-17,2022-11-17T08:27:16.295970963,FloorSensor,Sens4_X,X,111
2022-11-17,2022-11-17T08:27:17.710184525,PresenceSensor,Door_X,X,111
2022-11-17,2022-11-17T08:27:19.917291306,PresenceSensor,Door_Y,Y,112
2022-11-17,2022-11-17T08:27:21.124398087,FloorSensor,Sens3_Y,Y,112
2022-11-17,2022-11-17T08:27:23.331504868,FloorSensor,Sens1_Y,Y,112
2022-11-17,2022-11-17T08:30:27.159931992,FloorSensor,Sens4_Y,Y,112
2022-11-17,2022-11-17T08:30:29.159931992,FloorSensor,Sens6_Y,Y,112
2022-11-17,2022-11-17T08:33:01.367038773,FloorSensor,Sens7_Y,Y,112
2022-11-17,2022-11-17T08:34:23.195465897,FloorSensor,Sens8_Y,Y,112
2022-11-17,2022-11-17T08:34:26.023893021,FloorSensor,Sens6_Y,Y,112
2022-11-17,2022-11-17T08:34:28.230999802,FloorSensor,Sens4_Y,Y,112
2022-11-18,2022-11-18T08:05:01.375814000,PresenceSensor,Door_Y,Y,112
2022-11-18,2022-11-18T08:05:02.582920781,FloorSensor,Sens3_Y,Y,112
2022-11-18,2022-11-18T08:10:17.068202153,FloorSensor,Sens5_Y,Y,112
2022-11-18,2022-11-18T08:12:36.896629277,FloorSensor,Sens8_Y,Y,112
2022-11-18,2022-11-18T08:13:41.310842839,FloorSensor,Sens5_Y,Y,112
2022-11-18,2022-11-18T08:13:42.725056401,PresenceSensor,Door_Y,Y,112
2022-11-18,2022-11-18T08:13:44.932163182,PresenceSensor,Door_X,X,113
2022-11-18,2022-11-18T08:13:46.139269963,FloorSensor,Sens4_X,X,113
2022-11-18,2022-11-18T08:13:48.346376744,FloorSensor,Sens2_X,X,113
2022-11-18,2022-11-18T08:16:19.967697087,FloorSensor,Sens3_X,X,113
2022-11-18,2022-11-18T08:17:24.796124211,FloorSensor,Sens6_X,X,113
2022-11-18,2022-11-18T08:20:01.038764897,FloorSensor,Sens7_X,X,113
2022-11-18,2022-11-18T08:20:05.867192021,FloorSensor,Sens3_X,X,113
2022-11-18,2022-11-18T08:22:37.695619145,FloorSensor,Sens1_X,X,113
2022-11-18,2022-11-18T08:22:40.524046269,FloorSensor,Sens4_X,X,113
2022-11-18,2022-11-18T08:22:42.731153050,FloorSensor,Sens6_X,X,113
2022-11-18,2022-11-18T08:22:44.731153050,FloorSensor,Sens8_X,X,113
2022-11-19,2022-11-19T08:04:19.545647000,PresenceSensor,Door_X,X,113
2022-11-19,2022-11-19T08:04:20.752753781,FloorSensor,Sens4_X,X,113
2022-11-19,2022-11-19T08:04:23.581180905,FloorSensor,Sens2_X,X,113
2022-11-19,2022-11-19T08:08:50.238035153,FloorSensor,Sens7_X,X,113
2022-11-19,2022-11-19T08:14:37.066462277,FloorSensor,Sens1_X,X,113
2022-11-19,2022-11-19T08:14:39.894889401,FloorSensor,Sens4_X,X,113
2022-11-19,2022-11-19T08:14:41.309102963,PresenceSensor,Door_X,X,113
2022-11-19,2022-11-19T08:14:42.723316525,FloorSensor,Sens6_X,X,113
2022-11-19,2022-11-19T08:17:24.380170773,FloorSensor,Sens6_X,X,113
2022-11-19,2022-11-19T08:17:25.794384335,PresenceSensor,Door_X,X,113
2022-11-19,2022-11-19T08:17:28.001491116,PresenceSensor,Door_Y,Y,114
2022-11-19,2022-11-19T08:17:29.208597897,FloorSensor,Sens5_Y,Y,114
2022-11-19,2022-11-19T08:19:39.037025021,FloorSensor,Sens7_Y,Y,114
2022-11-19,2022-11-19T08:19:43.865452145,FloorSensor,Sens3_Y,Y,114
2022-11-19,2022-11-19T08:19:46.072558926,FloorSensor,Sens1_Y,Y,114
2022-11-19,2022-11-19T08:22:04.072558926,FloorSensor,Sens1_Y,Y,114
2022-11-19,2022-11-19T08:22:06.693879269,FloorSensor,Sens4_Y,Y,114
2022-11-19,2022-11-19T08:22:09.522306393,FloorSensor,Sens6_Y,Y,114
2022-11-19,2022-11-19T08:24:20.729413174,FloorSensor,Sens6_Y,Y,114
2022-11-19,2022-11-19T08:24:22.729413174,FloorSensor,Sens4_Y,Y,114
2022-11-20,2022-11-20T08:08:11.516262000,PresenceSensor,Door_Y,Y,114
2022-11-20,2022-11-20T08:08:12.723368781,FloorSensor,Sens3_Y,Y,114
2022-11-20,2022-11-20T08:10:08.344689124,FloorSensor,Sens4_Y,Y,114
2022-11-20,2022-11-20T08:10:10.344689124,FloorSensor,Sens6_Y,Y,114
2022-11-20,2022-11-20T08:13:45.966009467,FloorSensor,Sens7_Y,Y,114
2022-11-20,2022-11-20T08:13:48.173116248,FloorSensor,Sens5_Y,Y,114
2022-11-20,2022-11-20T08:13:50.173116248,FloorSensor,Sens3_Y,Y,114
2022-11-20,2022-11-20T08:15:29.622863715,FloorSensor,Sens3_Y,Y,114
2022-11-20,2022-11-20T08:15:31.037077277,PresenceSensor,Door_Y,Y,114
2022-11-20,2022-11-20T08:15:33.244184058,PresenceSensor,Door_X,X,115
2022-11-20,2022-11-20T08:15:34.451290839,FloorSensor,Sens6_X,X,115
2022-11-20,2022-11-20T08:18:42.729465430,FloorSensor,Sens4_X,X,115
2022-11-20,2022-11-20T08:18:44.729465430,FloorSensor,Sens2_X,X,115
2022-11-20,2022-11-20T08:20:59.936572211,FloorSensor,Sens1_X,X,115
2022-11-20,2022-11-20T08:22:19.764999335,FloorSensor,Sens1_X,X,115
2022-11-20,2022-11-20T08:22:22.593426459,FloorSensor,Sens4_X,X,115
2022-11-20,2022-11-20T08:22:24.800533240,FloorSensor,Sens6_X,X,115
2022-11-20,2022-11-20T08:22:26.800533240,FloorSensor,Sens8_X,X,115
2022-11-20,2022-11-20T08:24:49.800533240,FloorSensor,Sens8_X,X,115
2022-11-21,2022-11-21T08:15:41.329837000,PresenceSensor,Door_Y,Y,116
2022-11-21,2022-11-21T08:15:42.536943781,FloorSensor,Sens3_Y,Y,116
2022-11-21,2022-11-21T08:16:53.365370905,FloorSensor,Sens8_Y,Y,116
2022-11-21,2022-11-21T08:19:05.572477686,FloorSensor,Sens6_Y,Y,116
2022-11-21,2022-11-21T08:19:07.572477686,FloorSensor,Sens4_Y,Y,116
2022-11-21,2022-11-21T08:23:43.022225153,FloorSensor,Sens3_Y,Y,116
2022-11-21,2022-11-21T08:23:44.436438715,PresenceSensor,Door_Y,Y,116
2022-11-21,2022-11-21T08:23:46.643545496,PresenceSensor,Door_X,X,117
2022-11-21,2022-11-21T08:23:47.850652277,FloorSensor,Sens6_X,X,117
2022-11-21,2022-11-21T08:30:39.335933649,FloorSensor,Sens1_X,X,117
2022-11-21,2022-11-21T08:30:42.164360773,FloorSensor,Sens3_X,X,117
2022-11-21,2022-11-21T08:32:01.992787897,FloorSensor,Sens4_X,X,117
2022-11-21,2022-11-21T08:32:04.199894678,FloorSensor,Sens2_X,X,117
2022-11-22,2022-11-22T08:01:16.239633000,PresenceSensor,Door_X,X,117
2022-11-22,2022-11-22T08:01:17.446739781,FloorSensor,Sens4_X,X,117
2022-11-22,2022-11-22T08:01:20.275166905,FloorSensor,Sens2_X,X,117
2022-11-22,2022-11-22T08:12:09.003088963,FloorSensor,Sens1_X,X,117
2022-11-22,2022-11-22T08:12:11.831516087,FloorSensor,Sens4_X,X,117
2022-11-22,2022-11-22T08:12:13.245729649,PresenceSensor,Door_X,X,117
2022-11-22,2022-11-22T08:12:15.452836430,PresenceSensor,Door_Y,Y,118
2022-11-22,2022-11-22T08:12:16.659943211,FloorSensor,Sens3_Y,Y,118
2022-11-22,2022-11-22T08:12:18.867049992,FloorSensor,Sens1_Y,Y,118
2022-11-22,2022-11-22T08:15:33.695477116,FloorSensor,Sens4_Y,Y,118
2022-11-22,2022-11-22T08:15:36.316797459,FloorSensor,Sens6_Y,Y,118
2022-11-22,2022-11-22T08:17:25.523904240,FloorSensor,Sens8_Y,Y,118
2022-11-23,2022-11-23T08:12:16.461767000,PresenceSensor,Door_Y,Y,118
2022-11-23,2022-11-23T08:12:17.668873781,FloorSensor,Sens3_Y,Y,118
2022-11-23,2022-11-23T08:18:27.775475496,FloorSensor,Sens3_Y,Y,118
2022-11-23,2022-11-23T08:20:09.225222963,FloorSensor,Sens3_Y,Y,118
2022-11-23,2022-11-23T08:20:10.639436525,PresenceSensor,Door_Y,Y,118
2022-11-23,2022-11-23T08:20:12.846543306,PresenceSensor,Door_X,X,119
2022-11-23,2022-11-23T08:20:14.053650087,FloorSensor,Sens6_X,X,119
2022-11-23,2022-11-23T08:22:49.503397554,FloorSensor,Sens1_X,X,119
2022-11-23,2022-11-23T08:24:35.124717897,FloorSensor,Sens1_X,X,119
2022-11-23,2022-11-23T08:24:40.160251802,FloorSensor,Sens6_X,X,119
2022-11-23,2022-11-23T08:24:42.781572145,FloorSensor,Sens8_X,X,119
2022-11-23,2022-11-23T08:26:25.988678926,FloorSensor,Sens8_X,X,119
2022-11-23,2022-11-23T08:26:27.988678926,FloorSensor,Sens6_X,X,119
2022-11-23,2022-11-23T08:26:29.988678926,FloorSensor,Sens4_X,X,119
2022-11-23,2022-11-23T08:26:31.988678926,FloorSensor,Sens2_X,X,119
2022-11-23,2022-11-23T08:28:40.988678926,FloorSensor,Sens2_X,X,119
2022-11-24,2022-11-24T08:11:11.362978000,PresenceSensor,Door_X,X,119
2022-11-24,2022-11-24T08:13:17.570084781,FloorSensor,Sens6_X,X,119
2022-11-24,2022-11-24T08:13:19.777191562,FloorSensor,Sens8_X,X,119
2022-11-24,2022-11-24T08:21:28.777191562,FloorSensor,Sens2_X,X,119
2022-11-24,2022-11-24T08:21:31.398511905,FloorSensor,Sens4_X,X,119
2022-11-24,2022-11-24T08:21:32.812725467,PresenceSensor,Door_X,X,119
2022-11-24,2022-11-24T08:21:35.019832248,PresenceSensor,Door_Y,Y,120
2022-11-24,2022-11-24T08:25:30.676686496,FloorSensor,Sens1_Y,Y,120
2022-11-24,2022-11-24T08:25:35.298006839,FloorSensor,Sens5_Y,Y,120
2022-11-24,2022-11-24T08:25:38.126433963,FloorSensor,Sens7_Y,Y,120
2022-11-24,2022-11-24T08:26:48.954861087,FloorSensor,Sens8_Y,Y,120
2022-11-25,2022-11-25T08:15:40.735510000,PresenceSensor,Door_Y,Y,120
2022-11-25,2022-11-25T08:15:41.942616781,FloorSensor,Sens3_Y,Y,120
2022-11-25,2022-11-25T08:18:44.771043905,FloorSensor,Sens8_Y,Y,120
2022-11-25,2022-11-25T08:18:46.978150686,FloorSensor,Sens6_Y,Y,120
2022-11-25,2022-11-25T08:18:48.978150686,FloorSensor,Sens4_Y,Y,120
2022-11-25,2022-11-25T08:20:18.185257467,FloorSensor,Sens1_Y,Y,120
2022-11-25,2022-11-25T08:26:06.427898153,FloorSensor,Sens5_Y,Y,120
2022-11-25,2022-11-25T08:26:07.842111715,PresenceSensor,Door_Y,Y,120
2022-11-25,2022-11-25T08:26:10.049218496,PresenceSensor,Door_X,X,121
2022-11-25,2022-11-25T08:26:11.256325277,FloorSensor,Sens6_X,X,121
2022-11-25,2022-11-25T08:30:40.913179525,FloorSensor,Sens2_X,X,121
2022-11-25,2022-11-25T08:32:41.327393087,FloorSensor,Sens1_X,X,121
2022-11-25,2022-11-25T08:34:25.155820211,FloorSensor,Sens7_X,X,121
2022-11-26,2022-11-26T08:23:04.999146000,PresenceSensor,Door_X,X,121
2022-11-26,2022-11-26T08:23:06.206252781,FloorSensor,Sens4_X,X,121
2022-11-26,2022-11-26T08:25:41.448893467,FloorSensor,Sens1_X,X,121
2022-11-26,2022-11-26T08:25:43.656000248,FloorSensor,Sens3_X,X,121
2022-11-26,2022-11-26T08:31:01.312854496,FloorSensor,Sens4_X,X,121
2022-11-26,2022-11-26T08:31:02.519961277,PresenceSensor,Door_X,X,121
2022-11-26,2022-11-26T08:31:03.934174839,FloorSensor,Sens6_X,X,121
2022-11-26,2022-11-26T08:31:06.141281620,FloorSensor,Sens8_X,X,121
2022-11-26,2022-11-26T08:34:17.176815525,FloorSensor,Sens7_X,X,121
2022-11-26,2022-11-26T08:34:20.005242649,FloorSensor,Sens6_X,X,121
2022-11-26,2022-11-26T08:34:21.419456211,PresenceSensor,Door_X,X,121
2022-11-26,2022-11-26T08:34:23.626562992,PresenceSensor,Door_Y,Y,122
2022-11-26,2022-11-26T08:34:24.833669773,FloorSensor,Sens5_Y,Y,122
2022-11-26,2022-11-26T08:38:26.076310459,FloorSensor,Sens5_Y,Y,122
2022-11-26,2022-11-26T08:38:28.283417240,FloorSensor,Sens3_Y,Y,122
2022-11-26,2022-11-26T08:38:30.904737583,FloorSensor,Sens1_Y,Y,122
2022-11-27,2022-11-27T08:12:54.820885000,PresenceSensor,Door_X,X,123
2022-11-27,2022-11-27T08:12:56.027991781,FloorSensor,Sens4_X,X,123
2022-11-27,2022-11-27T08:12:58.856418905,FloorSensor,Sens2_X,X,123
2022-11-27,2022-11-27T08:23:34.034088430,PresenceSensor,Door_X,X,123
2022-11-27,2022-11-27T08:23:36.034088430,PresenceSensor,Door_Y,Y,124
2022-11-27,2022-11-27T08:28:50.690942678,FloorSensor,Sens1_Y,Y,124
2022-11-27,2022-11-27T08:28:55.312263021,FloorSensor,Sens5_Y,Y,124
2022-11-27,2022-11-27T08:28:58.140690145,FloorSensor,Sens7_Y,Y,124
2022-11-27,2022-11-27T08:30:11.969117269,FloorSensor,Sens8_Y,Y,124
2022-11-28,2022-11-28T08:21:29.753156000,PresenceSensor,Door_X,X,125
2022-11-28,2022-11-28T08:23:02.960262781,FloorSensor,Sens4_X,X,125
2022-11-28,2022-11-28T08:23:05.167369562,FloorSensor,Sens2_X,X,125
2022-11-28,2022-11-28T08:24:41.617117029,FloorSensor,Sens7_X,X,125
2022-11-28,2022-11-28T08:29:03.445544153,FloorSensor,Sens1_X,X,125
2022-11-28,2022-11-28T08:29:06.273971277,FloorSensor,Sens4_X,X,125
2022-11-28,2022-11-28T08:29:07.688184839,PresenceSensor,Door_X,X,125
2022-11-28,2022-11-28T08:29:09.102398401,FloorSensor,Sens6_X,X,125
2022-11-28,2022-11-28T08:30:57.759252649,FloorSensor,Sens6_X,X,125
2022-11-28,2022-11-28T08:30:59.173466211,PresenceSensor,Door_X,X,125
2022-11-28,2022-11-28T08:31:01.380572992,PresenceSensor,Door_Y,Y,126
2022-11-28,2022-11-28T08:31:02.587679773,FloorSensor,Sens3_Y,Y,126
2022-11-28,2022-11-28T08:31:04.794786554,FloorSensor,Sens1_Y,Y,126
2022-11-28,2022-11-28T08:34:00.794786554,FloorSensor,Sens1_Y,Y,126
2022-11-28,2022-11-28T08:34:02.794786554,FloorSensor,Sens3_Y,Y,126
2022-11-28,2022-11-28T08:34:05.416106897,FloorSensor,Sens6_Y,Y,126
2022-11-28,2022-11-28T08:36:32.830320459,FloorSensor,Sens7_Y,Y,126
2022-11-28,2022-11-28T08:39:34.658747583,FloorSensor,Sens8_Y,Y,126
2022-11-28,2022-11-28T08:39:37.487174707,FloorSensor,Sens6_Y,Y,126
2022-11-28,2022-11-28T08:39:39.694281488,FloorSensor,Sens4_Y,Y,126
2022-11-29,2022-11-29T08:21:06.708093000,PresenceSensor,Door_Y,Y,126
2022-11-29,2022-11-29T08:21:07.915199781,FloorSensor,Sens3_Y,Y,126
2022-11-29,2022-11-29T08:23:25.950733686,FloorSensor,Sens1_Y,Y,126
2022-11-29,2022-11-29T08:27:34.607587934,FloorSensor,Sens6_Y,Y,126
2022-11-29,2022-11-29T08:30:32.643121839,FloorSensor,Sens3_Y,Y,126
2022-11-29,2022-11-29T08:30:34.057335401,PresenceSensor,Door_Y,Y,126
2022-11-29,2022-11-29T08:30:36.264442182,PresenceSensor,Door_X,X,127
2022-11-29,2022-11-29T08:30:37.471548963,FloorSensor,Sens4_X,X,127
2022-11-29,2022-11-29T08:30:40.299976087,FloorSensor,Sens1_X,X,127
2022-11-29,2022-11-29T08:36:27.921296430,FloorSensor,Sens2_X,X,127
2022-11-29,2022-11-29T08:39:22.542616773,FloorSensor,Sens6_X,X,127
2022-11-29,2022-11-29T08:39:24.749723554,FloorSensor,Sens8_X,X,127
2022-11-30,2022-11-30T08:07:17.087233000,PresenceSensor,Door_X,X,127
2022-11-30,2022-11-30T08:07:18.294339781,FloorSensor,Sens4_X,X,127
2022-11-30,2022-11-30T08:09:25.536980467,FloorSensor,Sens1_X,X,127
2022-11-30,2022-11-30T08:09:27.744087248,FloorSensor,Sens3_X,X,127
2022-11-30,2022-11-30T08:12:32.779621153,FloorSensor,Sens1_X,X,127
2022-11-30,2022-11-30T08:17:06.850688963,FloorSensor,Sens6_X,X,127
2022-11-30,2022-11-30T08:17:08.264902525,PresenceSensor,Door_X,X,127
2022-11-30,2022-11-30T08:17:10.472009306,PresenceSensor,Door_Y,Y,128
2022-11-30,2022-11-30T08:17:11.679116087,FloorSensor,Sens5_Y,Y,128
2022-11-30,2022-11-30T08:19:44.921756773,FloorSensor,Sens7_Y,Y,128
2022-11-30,2022-11-30T08:19:47.750183897,FloorSensor,Sens6_Y,Y,128
2022-11-30,2022-11-30T08:19:50.578611021,FloorSensor,Sens4_Y,Y,128
2022-12-01,2022-12-01T08:13:54.546477000,PresenceSensor,Door_Y,Y,128
2022-12-01,2022-12-01T08:13:55.753583781,FloorSensor,Sens3_Y,Y,128
2022-12-01,2022-12-01T08:20:45.860185496,FloorSensor,Sens3_Y,Y,128
2022-12-01,2022-12-01T08:22:03.309932963,FloorSensor,Sens3_Y,Y,128
2022-12-01,2022-12-01T08:22:04.724146525,PresenceSensor,Door_Y,Y,128
2022-12-01,2022-12-01T08:22:06.931253306,PresenceSensor,Door_X,X,129
2022-12-01,2022-12-01T08:22:08.138360087,FloorSensor,Sens6_X,X,129
2022-12-01,2022-12-01T08:23:45.173893992,FloorSensor,Sens8_X,X,129
2022-12-01,2022-12-01T08:26:10.173893992,FloorSensor,Sens8_X,X,129
2022-12-01,2022-12-01T08:26:12.795214335,FloorSensor,Sens6_X,X,129
2022-12-01,2022-12-01T08:26:17.623641459,FloorSensor,Sens2_X,X,129
2022-12-01,2022-12-01T08:28:29.037855021,FloorSensor,Sens1_X,X,129
2022-12-01,2022-12-01T08:30:17.866282145,FloorSensor,Sens7_X,X,129
2022-12-02,2022-12-02T08:01:57.686231000,PresenceSensor,Door_X,X,129
2022-12-02,2022-12-02T08:01:58.893337781,FloorSensor,Sens4_X,X,129
2022-12-02,2022-12-02T08:02:01.721764905,FloorSensor,Sens2_X,X,129
2022-12-02,2022-12-02T08:04:26.928871686,FloorSensor,Sens2_X,X,129
2022-12-02,2022-12-02T08:04:28.928871686,FloorSensor,Sens4_X,X,129
2022-12-02,2022-12-02T08:04:30.928871686,FloorSensor,Sens6_X,X,129
2022-12-02,2022-12-02T08:04:32.928871686,FloorSensor,Sens8_X,X,129
2022-12-02,2022-12-02T08:07:08.135978467,FloorSensor,Sens7_X,X,129
2022-12-02,2022-12-02T08:08:51.964405591,FloorSensor,Sens1_X,X,129
